case_id,num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,target_node_count,target_edge_count,target_average_degree,target_diameter,target_mean_shortest_path,mapping_mean_interaction_distance,mapping_max_interaction_distance,target_connected,cohort,target_name,target_topology,layout_name,target_kind,target_definition,target_hash,physical_qubits,prior_case_id,mapping_feature_note,case_family,strategy,seed,version,native_2q_count,native_2q_depth,native_depth,estimated_duration,routing_2q_overhead,compile_seconds,verification_result,failure,verification_error,verification_tolerance,verification_method,final_layout,basic_native_2q_count,teleport_native_2q_count,delta_native_2q_count,basic_native_2q_depth,teleport_native_2q_depth,delta_native_2q_depth,basic_estimated_duration,teleport_estimated_duration,delta_estimated_duration,label,lexicographic_label
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_favorable_29,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,prospective,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_favorable,basic,29,v0.4.0,104,92,362,3.3286235999999944e-05,-34,0.0078715559939155,True,,8.114921523114833e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",104,98,-6,92,86,-6,3.3286235999999944e-05,3.237115199999998e-05,-9.150839999999631e-07,teleport,teleport
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_favorable_37,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,prospective,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_favorable,basic,37,v0.4.0,104,92,362,3.3286235999999944e-05,-34,0.0074422870020498,True,,8.114921523114833e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",104,98,-6,92,86,-6,3.3286235999999944e-05,3.237115199999998e-05,-9.150839999999631e-07,teleport,teleport
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_favorable_47,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,prospective,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_favorable,basic,47,v0.4.0,104,92,362,3.3286235999999944e-05,-34,0.0071593310058233,True,,8.114921523114833e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",104,98,-6,92,86,-6,3.3286235999999944e-05,3.237115199999998e-05,-9.150839999999631e-07,teleport,teleport
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread_11,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,prospective,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread,basic,11,v0.4.0,110,95,410,4.378861200000006e-05,-28,0.0081660789946909,True,,7.677543416630449e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",110,104,-6,95,88,-7,4.378861200000006e-05,5.6473026e-05,1.2684413999999934e-05,teleport,teleport
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread_19,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,prospective,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread,basic,19,v0.4.0,110,95,410,4.378861200000006e-05,-28,0.0091937309989589,True,,7.677543416630449e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",110,104,-6,95,88,-7,4.378861200000006e-05,5.6473026e-05,1.2684413999999934e-05,teleport,teleport
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread_29,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,prospective,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread,basic,29,v0.4.0,110,95,410,4.378861200000006e-05,-28,0.0076430729968706,True,,7.677543416630449e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",110,104,-6,95,88,-7,4.378861200000006e-05,5.6473026e-05,1.2684413999999934e-05,teleport,teleport
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread_37,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,prospective,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread,basic,37,v0.4.0,110,95,410,4.378861200000006e-05,-28,0.0082924149974132,True,,7.677543416630449e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",110,104,-6,95,88,-7,4.378861200000006e-05,5.6473026e-05,1.2684413999999934e-05,teleport,teleport
8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread_47,4,1.5,0.2,3,reversed,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1,ac9e11c5e0ad6cf029dbb306c1c1878bd17bda5d9f0f07da06929dd1ce826be0,415,295,259,156,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,prospective,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,8e4246a80f37dc867d0cfe5b703c5e97fe1bd50168e294b8649e2eadb63771f1_synthetic_irregular_7q_spread,basic,47,v0.4.0,110,95,376,5.3443614000000016e-05,-28,0.0076822440023534,True,,5.778504247412778e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]",110,104,-6,95,88,-7,5.3443614000000016e-05,5.6473026e-05,3.029411999999981e-06,teleport,teleport
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable_11,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.0,1.0,1,prospective,synthetic_line_6q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable,basic,11,v0.4.0,63,54,257,3.459758999999999e-05,-69,0.0069624930038116,True,,2.4885160599000553e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",63,80,17,54,70,16,3.459758999999999e-05,4.6361147999999977e-05,1.1763557999999989e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable_19,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.0,1.0,1,prospective,synthetic_line_6q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable,basic,19,v0.4.0,63,54,257,3.459758999999999e-05,-69,0.0065870659964275,True,,2.4885160599000553e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",63,80,17,54,70,16,3.459758999999999e-05,4.6361147999999977e-05,1.1763557999999989e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable_29,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.0,1.0,1,prospective,synthetic_line_6q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable,basic,29,v0.4.0,63,54,257,3.459758999999999e-05,-69,0.0074477360030869,True,,2.4885160599000553e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",63,80,17,54,70,16,3.459758999999999e-05,4.6361147999999977e-05,1.1763557999999989e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable_37,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.0,1.0,1,prospective,synthetic_line_6q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable,basic,37,v0.4.0,63,54,257,3.459758999999999e-05,-69,0.0082006809971062,True,,2.4885160599000553e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",63,80,17,54,70,16,3.459758999999999e-05,4.6361147999999977e-05,1.1763557999999989e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable_47,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.0,1.0,1,prospective,synthetic_line_6q_favorable,line,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 1, 2, 3]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_favorable,basic,47,v0.4.0,63,54,257,3.459758999999999e-05,-69,0.0071491299968329,True,,2.4885160599000553e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",63,80,17,54,70,16,3.459758999999999e-05,4.6361147999999977e-05,1.1763557999999989e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread_11,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.6153846153846154,2.0,1,prospective,synthetic_line_6q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread,basic,11,v0.4.0,69,57,288,3.424882800000001e-05,-63,0.0076448839972727,True,,3.1821074454218573e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]",69,86,17,57,73,16,3.424882800000001e-05,4.7238713999999984e-05,1.298988599999997e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread_19,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.6153846153846154,2.0,1,prospective,synthetic_line_6q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread,basic,19,v0.4.0,69,57,288,3.424882800000001e-05,-63,0.0075376419990789,True,,3.1821074454218573e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]",69,86,17,57,73,16,3.424882800000001e-05,4.7238713999999984e-05,1.298988599999997e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread_29,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.6153846153846154,2.0,1,prospective,synthetic_line_6q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread,basic,29,v0.4.0,69,57,288,3.424882800000001e-05,-63,0.0081722530012484,True,,3.1821074454218573e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]",69,86,17,57,73,16,3.424882800000001e-05,4.7238713999999984e-05,1.298988599999997e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread_37,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.6153846153846154,2.0,1,prospective,synthetic_line_6q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread,basic,37,v0.4.0,69,57,288,3.424882800000001e-05,-63,0.0075515579956118,True,,3.1821074454218573e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]",69,86,17,57,73,16,3.424882800000001e-05,4.7238713999999984e-05,1.298988599999997e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread_47,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,5,1.6666666666666667,5,2.333333333333333,1.6153846153846154,2.0,1,prospective,synthetic_line_6q_spread,line,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ccfecec17e274607ed29176fa4c2a758de445cb0e2e85ddcc1bbcb36bd80dcb3,"[0, 2, 3, 5]",,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_line_6q_spread,basic,47,v0.4.0,69,57,288,3.424882800000001e-05,-63,0.0082731319998856,True,,3.1821074454218573e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]",69,86,17,57,73,16,3.424882800000001e-05,4.7238713999999984e-05,1.298988599999997e-05,basic,basic
4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_ring_6q_transpiler_11,4,1.5,0.2,3,symmetry,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d,5d660df1811b06d2a855b494e5485abcab84c6d43e60a7ab268ab6b05a0fe264,415,247,259,156,19,1.6842105263157894,3,1.5,2,1,6,6,2.0,3,1.8,1.0,1.0,1,prospective,synthetic_ring_6q_transpiler,ring,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 5], [1, 0], [1, 2], [2, 1], [2, 3], [3, 2], [3, 4], [4, 3], [4, 5], [5, 0], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",ff4a6017b79ba46163d089d132c4bc654811d5fa5518090a9b65bf0d23d86ee8,,,identity proxy before selection when layout is transpiler,4578146e16dfcf0a3a55a1b3fea16f778ac944886bf5b33e90f7dc227bfcd90d_synthetic_ring_6q_transpiler,basic,11,v0.4.0,63,54,276,2.843820000000005e-05,-69,0.0077173739991849,True,,6.631845734138619e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 4, 5, 0]",63,80,17,54,70,16,2.843820000000005e-05,3.870658799999997e-05,1.0268387999999924e-05,basic,basic
