num_plaquettes,max_bond,truncation_threshold,observable,value,ideal_trotter,exact_hamiltonian
20,8,1e-10,ZZ7,-0.3799748953885437,,
20,8,1e-10,ZZ8,-0.19425661751078216,,
20,8,1e-10,ZZ9,0.5440965053294355,,
20,8,1e-10,ZZ12,-0.29516009460042036,,
20,8,1e-10,ZZ10,-0.1942566214510923,,
20,8,1e-10,ZZ16,-0.2791466732700099,,
20,8,1e-10,X13,0.45645490045984194,,
20,8,1e-10,ZZ17,-0.2731572621794024,,
20,32,1e-14,norm,0.9999999999989775,,
20,32,1e-14,total_energy,1.8701636919444418,,
20,32,1e-14,magnetic_energy,-22.79241361749455,,
20,32,1e-14,X8,0.2629212926317818,,
20,32,1e-14,X6,0.45645488008643365,,
20,32,1e-14,Z11,0.3891797496605324,,
20,32,1e-14,ZZ14,-0.2789874053940103,,
20,32,1e-14,electric_energy,24.662577309439,,
20,32,1e-14,Z13,0.0822046385984316,,
20,32,1e-14,X2,0.47801028459089834,,
20,32,1e-14,X1,0.44970070240821586,,
20,32,1e-14,Z19,-0.23753319944297885,,
20,32,1e-14,X4,0.4744834043794886,,
20,32,1e-14,Z16,0.049261960026129384,,
20,32,1e-14,Z14,0.04253109362688297,,
20,32,1e-14,Z0,-0.23753319951493873,,
20,32,1e-14,X7,0.5057162811188485,,
20,32,1e-14,X14,0.4764925318346834,,
20,32,1e-14,ZZ2,-0.2791466850231478,,
20,32,1e-14,Z1,0.10215497992106999,,
20,32,1e-14,ZZ6,-0.2951601446328072,,
20,32,1e-14,ZZ11,-0.37997487506830235,,
20,32,1e-14,Z2,0.03986278573617194,,
20,32,1e-14,X11,0.2629212925418747,,
20,32,1e-14,X0,0.563013945171979,,
20,32,1e-14,Z17,0.03986278550195589,,
20,32,1e-14,Z12,-0.12189815284449579,,
20,32,1e-14,Z4,0.04888916928127558,,
20,32,1e-14,ZZ0,-0.30269152410827793,,
20,32,1e-14,Z10,-0.3255474600513292,,
20,32,1e-14,Z6,0.08220463859863072,,
20,32,1e-14,Z7,-0.12189815276850174,,
20,32,1e-14,Z8,0.389179749478382,,
20,32,1e-14,X18,0.44970070250008765,,
20,32,1e-14,ZZ15,-0.2778417812461982,,
20,32,1e-14,X3,0.47431350070432426,,
20,32,1e-14,ZZ18,-0.30269152414262324,,
20,32,1e-14,Z18,0.10215497979651611,,
20,32,1e-14,X9,-0.18845736600413876,,
20,32,1e-14,ZZ13,-0.274946093169621,,
20,32,1e-14,X10,-0.18845736586766867,,
20,32,1e-14,Z5,0.04253109372163423,,
20,32,1e-14,X12,0.5057162812063445,,
20,32,1e-14,X15,0.47448340443941106,,
20,32,1e-14,ZZ5,-0.27494609302072504,,
20,32,1e-14,X17,0.47801028475936386,,
20,32,1e-14,ZZ4,-0.278987404854551,,
20,32,1e-14,X16,0.47431350088415647,,
20,32,1e-14,Z3,0.04926196035187379,,
20,32,1e-14,ZZ3,-0.2778417802679522,,
20,32,1e-14,X19,0.5630139451737136,,
20,32,1e-14,X5,0.47649253182017876,,
20,32,1e-14,Z9,-0.3255474600864785,,
20,32,1e-14,ZZ1,-0.2731573109748329,,
20,32,1e-14,Z15,0.04888916901587941,,
20,32,1e-14,ZZ7,-0.37997487531341934,,
20,32,1e-14,ZZ8,-0.1942566372396059,,
20,32,1e-14,ZZ9,0.5440962303301582,,
20,32,1e-14,ZZ12,-0.29516014462567775,,
20,32,1e-14,ZZ10,-0.19425663708928978,,
20,32,1e-14,ZZ16,-0.2791466859888681,,
20,32,1e-14,X13,0.45645488026894077,,
20,32,1e-14,ZZ17,-0.2731573116586806,,
20,64,1e-14,norm,0.9999999999989775,,
20,64,1e-14,total_energy,1.8701636919444418,,
20,64,1e-14,magnetic_energy,-22.79241361749455,,
20,64,1e-14,X8,0.2629212926317818,,
20,64,1e-14,X6,0.45645488008643365,,
20,64,1e-14,Z11,0.3891797496605324,,
20,64,1e-14,ZZ14,-0.2789874053940103,,
20,64,1e-14,electric_energy,24.662577309439,,
20,64,1e-14,Z13,0.0822046385984316,,
20,64,1e-14,X2,0.47801028459089834,,
20,64,1e-14,X1,0.44970070240821586,,
20,64,1e-14,Z19,-0.23753319944297885,,
20,64,1e-14,X4,0.4744834043794886,,
20,64,1e-14,Z16,0.049261960026129384,,
20,64,1e-14,Z14,0.04253109362688297,,
20,64,1e-14,Z0,-0.23753319951493873,,
20,64,1e-14,X7,0.5057162811188485,,
20,64,1e-14,X14,0.4764925318346834,,
20,64,1e-14,ZZ2,-0.2791466850231478,,
20,64,1e-14,Z1,0.10215497992106999,,
20,64,1e-14,ZZ6,-0.2951601446328072,,
20,64,1e-14,ZZ11,-0.37997487506830235,,
20,64,1e-14,Z2,0.03986278573617194,,
20,64,1e-14,X11,0.2629212925418747,,
20,64,1e-14,X0,0.563013945171979,,
20,64,1e-14,Z17,0.03986278550195589,,
20,64,1e-14,Z12,-0.12189815284449579,,
20,64,1e-14,Z4,0.04888916928127558,,
20,64,1e-14,ZZ0,-0.30269152410827793,,
20,64,1e-14,Z10,-0.3255474600513292,,
20,64,1e-14,Z6,0.08220463859863072,,
20,64,1e-14,Z7,-0.12189815276850174,,
20,64,1e-14,Z8,0.389179749478382,,
20,64,1e-14,X18,0.44970070250008765,,
20,64,1e-14,ZZ15,-0.2778417812461982,,
20,64,1e-14,X3,0.47431350070432426,,
20,64,1e-14,ZZ18,-0.30269152414262324,,
20,64,1e-14,Z18,0.10215497979651611,,
20,64,1e-14,X9,-0.18845736600413876,,
20,64,1e-14,ZZ13,-0.274946093169621,,
20,64,1e-14,X10,-0.18845736586766867,,
20,64,1e-14,Z5,0.04253109372163423,,
20,64,1e-14,X12,0.5057162812063445,,
20,64,1e-14,X15,0.47448340443941106,,
20,64,1e-14,ZZ5,-0.27494609302072504,,
20,64,1e-14,X17,0.47801028475936386,,
20,64,1e-14,ZZ4,-0.278987404854551,,
20,64,1e-14,X16,0.47431350088415647,,
20,64,1e-14,Z3,0.04926196035187379,,
20,64,1e-14,ZZ3,-0.2778417802679522,,
20,64,1e-14,X19,0.5630139451737136,,
20,64,1e-14,X5,0.47649253182017876,,
20,64,1e-14,Z9,-0.3255474600864785,,
20,64,1e-14,ZZ1,-0.2731573109748329,,
20,64,1e-14,Z15,0.04888916901587941,,
20,64,1e-14,ZZ7,-0.37997487531341934,,
20,64,1e-14,ZZ8,-0.1942566372396059,,
20,64,1e-14,ZZ9,0.5440962303301582,,
20,64,1e-14,ZZ12,-0.29516014462567775,,
20,64,1e-14,ZZ10,-0.19425663708928978,,
20,64,1e-14,ZZ16,-0.2791466859888681,,
20,64,1e-14,X13,0.45645488026894077,,
20,64,1e-14,ZZ17,-0.2731573116586806,,
24,8,1e-10,norm,0.9999999990103394,,
24,8,1e-10,total_energy,1.2146082916739485,,
24,8,1e-10,magnetic_energy,-28.22028416107037,,
24,8,1e-10,ZZ22,-0.3026918396836583,,
24,8,1e-10,ZZ19,-0.27794603528034956,,
24,8,1e-10,ZZ16,-0.27896924332751566,,
24,8,1e-10,ZZ14,-0.29516028866273725,,
24,8,1e-10,ZZ13,-0.3799750476804739,,
24,8,1e-10,ZZ12,-0.19425662111128303,,
24,8,1e-10,ZZ11,0.5440965049583303,,
24,8,1e-10,electric_energy,29.43489245274431,,
24,8,1e-10,Z13,0.3891797627177891,,
24,8,1e-10,X2,0.4780165668379534,,
24,8,1e-10,X1,0.44970018696035374,,
24,8,1e-10,Z22,0.10215618447690164,,
24,8,1e-10,Z8,0.08220641985599597,,
24,8,1e-10,Z19,0.048144292919213606,,
24,8,1e-10,X4,0.47489616528283723,,
24,8,1e-10,Z16,0.04251497568047716,,
24,8,1e-10,Z14,-0.12189842000647005,,
24,8,1e-10,ZZ15,-0.2749489710729052,,
24,8,1e-10,X18,0.4748697703409726,,
24,8,1e-10,ZZ21,-0.27315996777896967,,
24,8,1e-10,Z0,-0.2375334331989995,,
24,8,1e-10,Z1,0.10215618410955003,,
24,8,1e-10,ZZ6,-0.278969112315248,,
24,8,1e-10,Z2,0.03985125807516215,,
24,8,1e-10,X11,-0.1884572911293968,,
24,8,1e-10,X0,0.5630140371058584,,
24,8,1e-10,ZZ17,-0.27797355773781574,,
24,8,1e-10,X13,0.26292131189570694,,
24,8,1e-10,Z17,0.04902498108677542,,
24,8,1e-10,Z12,-0.3255475102489768,,
24,8,1e-10,Z23,-0.23753343219557427,,
24,8,1e-10,Z4,0.04814433505491089,,
24,8,1e-10,ZZ0,-0.30269185138087806,,
24,8,1e-10,Z10,0.38917975585142073,,
24,8,1e-10,X6,0.47442603983798565,,
24,8,1e-10,X21,0.4780165211388647,,
24,8,1e-10,X22,0.4497002052576293,,
24,8,1e-10,Z6,0.04902501290818871,,
24,8,1e-10,Z7,0.0425149909842511,,
24,8,1e-10,Z20,0.049359625771358114,,
24,8,1e-10,X3,0.4742799458245418,,
24,8,1e-10,ZZ18,-0.2781176007542732,,
24,8,1e-10,Z21,0.039851240961847,,
24,8,1e-10,Z18,0.04818764097672987,,
24,8,1e-10,X9,0.5057163143781459,,
24,8,1e-10,X7,0.4765008914580868,,
24,8,1e-10,ZZ20,-0.27913063835870383,,
24,8,1e-10,X14,0.5057163794806705,,
24,8,1e-10,ZZ2,-0.27913060014247004,,
24,8,1e-10,X8,0.45645411975566025,,
24,8,1e-10,X10,0.26292129813994397,,
24,8,1e-10,Z5,0.04818768036851135,,
24,8,1e-10,X12,-0.18845728128736872,,
24,8,1e-10,X15,0.45645409026782563,,
24,8,1e-10,ZZ5,-0.27797351223389866,,
24,8,1e-10,X17,0.4744259923518161,,
24,8,1e-10,ZZ4,-0.2781175491683965,,
24,8,1e-10,X16,0.4765009318083189,,
24,8,1e-10,Z3,0.049359657253440783,,
24,8,1e-10,ZZ3,-0.2779459825806787,,
24,8,1e-10,X19,0.47489613573518785,,
24,8,1e-10,X20,0.4742798985157719,,
24,8,1e-10,Z11,-0.32554750058394305,,
24,8,1e-10,X23,0.5630140374587435,,
24,8,1e-10,Z9,-0.12189846115799789,,
24,8,1e-10,X5,0.47486979861538703,,
24,8,1e-10,ZZ1,-0.27316006331307763,,
24,8,1e-10,Z15,0.08220642207098447,,
24,8,1e-10,ZZ7,-0.274949013837399,,
24,8,1e-10,ZZ8,-0.29516041778498314,,
24,8,1e-10,ZZ9,-0.37997504854659636,,
24,8,1e-10,ZZ10,-0.19425661717123718,,
24,32,1e-14,norm,0.9999999999985936,,
24,32,1e-14,total_energy,1.21460812768326,,
24,32,1e-14,magnetic_energy,-28.220284624958108,,
24,32,1e-14,ZZ22,-0.302691847331927,,
24,32,1e-14,ZZ19,-0.27794606035211405,,
24,32,1e-14,ZZ16,-0.2789692800783888,,
24,32,1e-14,ZZ14,-0.29516033888817744,,
24,32,1e-14,ZZ13,-0.3799750284309842,,
24,32,1e-14,ZZ12,-0.1942566368591922,,
24,32,1e-14,ZZ11,0.5440962302669908,,
24,32,1e-14,electric_energy,29.43489275264137,,
24,32,1e-14,Z13,0.38917977215760113,,
24,32,1e-14,X2,0.47801657757408045,,
24,32,1e-14,X1,0.4497002065632271,,
24,32,1e-14,Z22,0.10215619006589641,,
24,32,1e-14,Z8,0.0822064105491733,,
24,32,1e-14,Z19,0.048144309054703696,,
24,32,1e-14,X4,0.4748961965151696,,
24,32,1e-14,Z16,0.04251497330700408,,
24,32,1e-14,Z14,-0.121898431589987,,
24,32,1e-14,ZZ15,-0.2749490409192988,,
24,32,1e-14,X18,0.4748698293535029,,
24,32,1e-14,ZZ21,-0.2731600173879943,,
24,32,1e-14,Z0,-0.2375334328821059,,
24,32,1e-14,Z1,0.1021561901914773,,
24,32,1e-14,ZZ6,-0.2789692795174882,,
24,32,1e-14,Z2,0.039851256627178186,,
24,32,1e-14,X11,-0.18845736611070404,,
24,32,1e-14,X0,0.5630140385127765,,
24,32,1e-14,ZZ17,-0.2779735861449833,,
24,32,1e-14,X13,0.2629212913690032,,
24,32,1e-14,Z17,0.04902499019266162,,
24,32,1e-14,Z12,-0.3255474590537253,,
24,32,1e-14,Z23,-0.23753343280956377,,
24,32,1e-14,Z4,0.04814430937327448,,
24,32,1e-14,ZZ0,-0.3026918472981155,,
24,32,1e-14,Z10,0.38917977197465575,,
24,32,1e-14,X6,0.47442604997803983,,
24,32,1e-14,X21,0.47801657774212136,,
24,32,1e-14,X22,0.4497002066561441,,
24,32,1e-14,Z6,0.04902499046661149,,
24,32,1e-14,Z7,0.04251497342290326,,
24,32,1e-14,Z20,0.049359642513503665,,
24,32,1e-14,X3,0.47427996009697726,,
24,32,1e-14,ZZ18,-0.2781176259329238,,
24,32,1e-14,Z21,0.03985125639604506,,
24,32,1e-14,Z18,0.0481876574745899,,
24,32,1e-14,X9,0.50571639786761,,
24,32,1e-14,X7,0.47650096995009483,,
24,32,1e-14,ZZ20,-0.2791306507854999,,
24,32,1e-14,X14,0.5057163979564221,,
24,32,1e-14,ZZ2,-0.2791306498327119,,
24,32,1e-14,X8,0.45645407014790057,,
24,32,1e-14,X10,0.26292129145904436,,
24,32,1e-14,Z5,0.04818765778565521,,
24,32,1e-14,X12,-0.18845736597421422,,
24,32,1e-14,X15,0.4564540703281413,,
24,32,1e-14,ZZ5,-0.2779735851015079,,
24,32,1e-14,X17,0.47442605004526955,,
24,32,1e-14,ZZ4,-0.2781176248268821,,
24,32,1e-14,X16,0.47650096995825225,,
24,32,1e-14,Z3,0.04935964281712455,,
24,32,1e-14,ZZ3,-0.27794605930100214,,
24,32,1e-14,X19,0.47489619673415157,,
24,32,1e-14,X20,0.474279960282299,,
24,32,1e-14,Z11,-0.3255474590889516,,
24,32,1e-14,X23,0.5630140385144456,,
24,32,1e-14,Z9,-0.12189843151014663,,
24,32,1e-14,X5,0.4748698291326447,,
24,32,1e-14,ZZ1,-0.2731600167057368,,
24,32,1e-14,Z15,0.0822064105569869,,
24,32,1e-14,ZZ7,-0.2749490407685854,,
24,32,1e-14,ZZ8,-0.295160338892762,,
24,32,1e-14,ZZ9,-0.3799750286743785,,
24,32,1e-14,ZZ10,-0.1942566370094528,,
24,64,1e-14,norm,0.9999999999985936,,
24,64,1e-14,total_energy,1.21460812768326,,
24,64,1e-14,magnetic_energy,-28.220284624958108,,
24,64,1e-14,ZZ22,-0.302691847331927,,
24,64,1e-14,ZZ19,-0.27794606035211405,,
24,64,1e-14,ZZ16,-0.2789692800783888,,
24,64,1e-14,ZZ14,-0.29516033888817744,,
24,64,1e-14,ZZ13,-0.3799750284309842,,
24,64,1e-14,ZZ12,-0.1942566368591922,,
24,64,1e-14,ZZ11,0.5440962302669908,,
24,64,1e-14,electric_energy,29.43489275264137,,
24,64,1e-14,Z13,0.38917977215760113,,
24,64,1e-14,X2,0.47801657757408045,,
24,64,1e-14,X1,0.4497002065632271,,
24,64,1e-14,Z22,0.10215619006589641,,
24,64,1e-14,Z8,0.0822064105491733,,
24,64,1e-14,Z19,0.048144309054703696,,
24,64,1e-14,X4,0.4748961965151696,,
24,64,1e-14,Z16,0.04251497330700408,,
24,64,1e-14,Z14,-0.121898431589987,,
24,64,1e-14,ZZ15,-0.2749490409192988,,
24,64,1e-14,X18,0.4748698293535029,,
24,64,1e-14,ZZ21,-0.2731600173879943,,
24,64,1e-14,Z0,-0.2375334328821059,,
24,64,1e-14,Z1,0.1021561901914773,,
24,64,1e-14,ZZ6,-0.2789692795174882,,
24,64,1e-14,Z2,0.039851256627178186,,
24,64,1e-14,X11,-0.18845736611070404,,
24,64,1e-14,X0,0.5630140385127765,,
24,64,1e-14,ZZ17,-0.2779735861449833,,
24,64,1e-14,X13,0.2629212913690032,,
24,64,1e-14,Z17,0.04902499019266162,,
24,64,1e-14,Z12,-0.3255474590537253,,
24,64,1e-14,Z23,-0.23753343280956377,,
24,64,1e-14,Z4,0.04814430937327448,,
24,64,1e-14,ZZ0,-0.3026918472981155,,
24,64,1e-14,Z10,0.38917977197465575,,
24,64,1e-14,X6,0.47442604997803983,,
24,64,1e-14,X21,0.47801657774212136,,
24,64,1e-14,X22,0.4497002066561441,,
24,64,1e-14,Z6,0.04902499046661149,,
24,64,1e-14,Z7,0.04251497342290326,,
24,64,1e-14,Z20,0.049359642513503665,,
24,64,1e-14,X3,0.47427996009697726,,
24,64,1e-14,ZZ18,-0.2781176259329238,,
24,64,1e-14,Z21,0.03985125639604506,,
24,64,1e-14,Z18,0.0481876574745899,,
24,64,1e-14,X9,0.50571639786761,,
24,64,1e-14,X7,0.47650096995009483,,
24,64,1e-14,ZZ20,-0.2791306507854999,,
24,64,1e-14,X14,0.5057163979564221,,
24,64,1e-14,ZZ2,-0.2791306498327119,,
24,64,1e-14,X8,0.45645407014790057,,
24,64,1e-14,X10,0.26292129145904436,,
24,64,1e-14,Z5,0.04818765778565521,,
24,64,1e-14,X12,-0.18845736597421422,,
24,64,1e-14,X15,0.4564540703281413,,
24,64,1e-14,ZZ5,-0.2779735851015079,,
24,64,1e-14,X17,0.47442605004526955,,
24,64,1e-14,ZZ4,-0.2781176248268821,,
24,64,1e-14,X16,0.47650096995825225,,
24,64,1e-14,Z3,0.04935964281712455,,
24,64,1e-14,ZZ3,-0.27794605930100214,,
24,64,1e-14,X19,0.47489619673415157,,
24,64,1e-14,X20,0.474279960282299,,
24,64,1e-14,Z11,-0.3255474590889516,,
24,64,1e-14,X23,0.5630140385144456,,
24,64,1e-14,Z9,-0.12189843151014663,,
24,64,1e-14,X5,0.4748698291326447,,
24,64,1e-14,ZZ1,-0.2731600167057368,,
24,64,1e-14,Z15,0.0822064105569869,,
24,64,1e-14,ZZ7,-0.2749490407685854,,
24,64,1e-14,ZZ8,-0.295160338892762,,
24,64,1e-14,ZZ9,-0.3799750286743785,,
24,64,1e-14,ZZ10,-0.1942566370094528,,
32,8,1e-10,norm,0.9999999987032576,,
32,8,1e-10,total_energy,-0.0964995964207506,,
32,8,1e-10,magnetic_energy,-39.07600879498322,,
32,8,1e-10,ZZ29,-0.2731600054965562,,
32,8,1e-10,ZZ28,-0.27913040075286977,,
32,8,1e-10,ZZ22,-0.27809806236899365,,
32,8,1e-10,ZZ19,-0.2749490125364096,,
32,8,1e-10,ZZ14,-0.1942566171084568,,
32,8,1e-10,ZZ13,-0.37997505052804265,,
32,8,1e-10,ZZ12,-0.29516042034063106,,
32,8,1e-10,ZZ11,-0.27494905529498503,,
32,8,1e-10,ZZ10,-0.27896884576392855,,
32,8,1e-10,ZZ9,-0.277975673056288,,
32,8,1e-10,ZZ8,-0.27809801497708503,,
32,8,1e-10,ZZ6,-0.2780810470805411,,
32,8,1e-10,ZZ4,-0.2781000708260403,,
32,8,1e-10,ZZ25,-0.2780783897503431,,
32,8,1e-10,ZZ0,-0.30269185556051004,,
32,8,1e-10,ZZ27,-0.27794784962193064,,
32,8,1e-10,ZZ16,-0.19425662104839025,,
32,8,1e-10,X31,0.5630140385089449,,
32,8,1e-10,X29,0.4780166065737672,,
32,8,1e-10,X28,0.47427939467311814,,
32,8,1e-10,X27,0.4749025150285117,,
32,8,1e-10,Z27,0.04813282181362193,,
32,8,1e-10,X2,0.4780166522695592,,
32,8,1e-10,ZZ23,-0.2780787320550324,,
32,8,1e-10,Z22,0.04817150015341582,,
32,8,1e-10,Z8,0.04828229182986416,,
32,8,1e-10,Z19,0.08220644636417027,,
32,8,1e-10,ZZ7,-0.278078683720823,,
32,8,1e-10,Z15,-0.3255475004703852,,
32,8,1e-10,Z14,0.38917975603863525,,
32,8,1e-10,ZZ15,0.5440965047904227,,
32,8,1e-10,X18,0.5057163809158183,,
32,8,1e-10,electric_energy,38.97950919856246,,
32,8,1e-10,Z13,-0.1218984649317842,,
32,8,1e-10,Z16,-0.3255475101354221,,
32,8,1e-10,X4,0.47490254433197493,,
32,8,1e-10,Z24,0.048269641382464326,,
32,8,1e-10,ZZ30,-0.3026918438626143,,
32,8,1e-10,X25,0.47484507142360133,,
32,8,1e-10,Z1,0.10215620021638856,,
32,8,1e-10,Z2,0.03985110056002845,,
32,8,1e-10,Z31,-0.2375334352067236,,
32,8,1e-10,X11,0.4765010088365401,,
32,8,1e-10,ZZ3,-0.2779477968842906,,
32,8,1e-10,Z3,0.04936104267792202,,
32,8,1e-10,Z17,0.3891797629050091,,
32,8,1e-10,Z12,0.08220644414939061,,
32,8,1e-10,ZZ21,-0.2779757188198585,,
32,8,1e-10,Z0,-0.23753343621048575,,
32,8,1e-10,Z28,0.04936101121122024,,
32,8,1e-10,Z23,0.04828225254270346,,
32,8,1e-10,Z4,0.048132864075582975,,
32,8,1e-10,X24,0.47484470064633055,,
32,8,1e-10,Z10,0.04902694459017463,,
32,8,1e-10,X6,0.4748450980784541,,
32,8,1e-10,X21,0.4744251502805618,,
32,8,1e-10,ZZ24,-0.27808109554169214,,
32,8,1e-10,X22,0.47487834129085704,,
32,8,1e-10,Z6,0.04826906788825128,,
32,8,1e-10,Z7,0.048269680810824125,,
32,8,1e-10,Z26,0.04828693114052361,,
32,8,1e-10,Z20,0.04251475165551786,,
32,8,1e-10,ZZ18,-0.29516029121725135,,
32,8,1e-10,Z21,0.0490269128244081,,
32,8,1e-10,Z18,-0.12189842377995001,,
32,8,1e-10,X9,0.47487836870307215,,
32,8,1e-10,X23,0.47483794585227906,,
32,8,1e-10,Z11,0.04251476695969862,,
32,8,1e-10,ZZ1,-0.27316010102946187,,
32,8,1e-10,Z9,0.048171539558120584,,
32,8,1e-10,X5,0.47483577613534705,,
32,8,1e-10,ZZ20,-0.27896897670672877,,
32,8,1e-10,ZZ2,-0.27913036255051293,,
32,8,1e-10,Z25,0.048269028417161984,,
32,8,1e-10,X14,0.2629212980423522,,
32,8,1e-10,X30,0.44970019835488856,,
32,8,1e-10,Z29,0.03985108344884693,,
32,8,1e-10,Z30,0.1021562005826753,,
32,8,1e-10,X7,0.4748447272075711,,
32,8,1e-10,X0,0.5630140381561534,,
32,8,1e-10,ZZ17,-0.37997504966175477,,
32,8,1e-10,X13,0.5057163158132794,,
32,8,1e-10,ZZ26,-0.2781001233986804,,
32,8,1e-10,X1,0.44970018005776125,,
32,8,1e-10,X3,0.4742794420123432,,
32,8,1e-10,X8,0.4748379726770259,,
32,8,1e-10,X10,0.47442519769440217,,
32,8,1e-10,Z5,0.04828697053995755,,
32,8,1e-10,X12,0.4564541083794563,,
32,8,1e-10,X15,-0.18845729107290562,,
32,8,1e-10,ZZ5,-0.2780783416334234,,
32,8,1e-10,X17,0.26292131179818373,,
32,8,1e-10,X16,-0.18845728123095246,,
32,8,1e-10,X19,0.45645407889299633,,
32,8,1e-10,X20,0.47650104919869674,,
32,8,1e-10,X26,0.47483574869417794,,
32,32,1e-14,norm,0.9999999999980997,,
32,32,1e-14,total_energy,-0.0964997910455711,,
32,32,1e-14,magnetic_energy,-39.07600948214971,,
32,32,1e-14,ZZ29,-0.27316005518840025,,
32,32,1e-14,ZZ28,-0.2791304132673462,,
32,32,1e-14,ZZ22,-0.2780980903342837,,
32,32,1e-14,ZZ19,-0.27494908245881655,,
32,32,1e-14,ZZ14,-0.19425663700624823,,
32,32,1e-14,ZZ13,-0.3799750307717321,,
32,32,1e-14,ZZ12,-0.29516034153828613,,
32,32,1e-14,ZZ11,-0.27494908230801973,,
32,32,1e-14,ZZ10,-0.2789690130453059,,
32,32,1e-14,ZZ9,-0.2779757459490607,,
32,32,1e-14,ZZ8,-0.2780980892062793,,
32,32,1e-14,ZZ6,-0.278081121892154,,
32,32,1e-14,ZZ4,-0.2781001471347822,,
32,32,1e-14,ZZ25,-0.27807841760169855,,
32,32,1e-14,ZZ0,-0.3026918515697814,,
32,32,1e-14,ZZ27,-0.2779478747594783,,
32,32,1e-14,ZZ16,-0.1942566368558449,,
32,32,1e-14,X31,0.5630140397372108,,
32,32,1e-14,X29,0.4780166633204957,,
32,32,1e-14,X28,0.4742794566185957,,
32,32,1e-14,X27,0.47490257611327413,,
32,32,1e-14,Z27,0.048132838084990255,,
32,32,1e-14,X2,0.47801666315240837,,
32,32,1e-14,ZZ23,-0.27807875961262757,,
32,32,1e-14,Z22,0.048171516803906946,,
32,32,1e-14,Z8,0.04828226921165197,,
32,32,1e-14,Z19,0.08220643487352335,,
32,32,1e-14,ZZ7,-0.27807875849631614,,
32,32,1e-14,Z15,-0.32554745907519034,,
32,32,1e-14,Z14,0.3891797722811474,,
32,32,1e-14,ZZ15,0.5440962302657341,,
32,32,1e-14,X18,0.5057163995463856,,
32,32,1e-14,electric_energy,38.97950969110411,,
32,32,1e-14,Z13,-0.12189843532050448,,
32,32,1e-14,Z16,-0.32554745903995413,,
32,32,1e-14,X4,0.4749025758947635,,
32,32,1e-14,Z24,0.048269657860714535,,
32,32,1e-14,ZZ30,-0.30269185160364015,,
32,32,1e-14,X25,0.4748451313562656,,
32,32,1e-14,Z1,0.1021562063281829,,
32,32,1e-14,Z2,0.03985109913009184,,
32,32,1e-14,Z31,-0.2375334358935038,,
32,32,1e-14,X11,0.47650108747247677,,
32,32,1e-14,ZZ3,-0.2779478737097307,,
32,32,1e-14,Z3,0.049361028251948984,,
32,32,1e-14,Z17,0.3891797724641121,,
32,32,1e-14,Z12,0.0822064348647228,,
32,32,1e-14,ZZ21,-0.2779757469930139,,
32,32,1e-14,Z0,-0.23753343596608062,,
32,32,1e-14,Z28,0.049361027947146745,,
32,32,1e-14,Z23,0.048282268892675596,,
32,32,1e-14,Z4,0.048132838400163316,,
32,32,1e-14,X24,0.4748447605511931,,
32,32,1e-14,Z10,0.04902692213018896,,
32,32,1e-14,X6,0.47484513113070104,,
32,32,1e-14,X21,0.47442520811530164,,
32,32,1e-14,ZZ24,-0.27808112300640137,,
32,32,1e-14,X22,0.4748784001540233,,
32,32,1e-14,Z6,0.04826904528632153,,
32,32,1e-14,Z7,0.048269658170564576,,
32,32,1e-14,Z26,0.04828694747207972,,
32,32,1e-14,Z20,0.04251474930738409,,
32,32,1e-14,ZZ18,-0.29516034153360476,,
32,32,1e-14,Z21,0.04902692186534354,,
32,32,1e-14,Z18,-0.12189843540060731,,
32,32,1e-14,X9,0.47487839993795977,,
32,32,1e-14,X23,0.4748380058375493,,
32,32,1e-14,Z11,0.04251474942677761,,
32,32,1e-14,ZZ1,-0.2731600545060521,,
32,32,1e-14,Z9,0.04817151713917458,,
32,32,1e-14,X5,0.47483580868654324,,
32,32,1e-14,ZZ20,-0.278969013606927,,
32,32,1e-14,ZZ2,-0.2791304123145991,,
32,32,1e-14,Z25,0.048269044962259346,,
32,32,1e-14,X14,0.2629212914420225,,
32,32,1e-14,X30,0.4497001998916109,,
32,32,1e-14,Z29,0.03985109889937841,,
32,32,1e-14,Z30,0.10215620620248472,,
32,32,1e-14,X7,0.4748447603306443,,
32,32,1e-14,X0,0.5630140397355395,,
32,32,1e-14,ZZ17,-0.3799750305286015,,
32,32,1e-14,X13,0.5057163994574648,,
32,32,1e-14,ZZ26,-0.2781001482277442,,
32,32,1e-14,X1,0.4497001997986603,,
32,32,1e-14,X3,0.47427945643236014,,
32,32,1e-14,X8,0.47483800561371664,,
32,32,1e-14,X10,0.4744252080507549,,
32,32,1e-14,Z5,0.0482869477620737,,
32,32,1e-14,X12,0.4564540589134094,,
32,32,1e-14,X15,-0.18845736611196742,,
32,32,1e-14,ZZ5,-0.278078416487663,,
32,32,1e-14,X17,0.26292129135202963,,
32,32,1e-14,X16,-0.18845736597554355,,
32,32,1e-14,X19,0.4564540590932873,,
32,32,1e-14,X20,0.4765010874819814,,
32,32,1e-14,X26,0.4748358089142267,,
32,64,1e-14,norm,0.9999999999980997,,
32,64,1e-14,total_energy,-0.0964997910455711,,
32,64,1e-14,magnetic_energy,-39.07600948214971,,
32,64,1e-14,ZZ29,-0.27316005518840025,,
32,64,1e-14,ZZ28,-0.2791304132673462,,
32,64,1e-14,ZZ22,-0.2780980903342837,,
